company,source,statement,unit,page,section,item_raw,item_used,concept,concept_eq,match_score,con_cur,con_prev,sep_cur,sep_prev
KBANK,1Q26_KBank_unreviewed-T.pdf,BS,thousand,2,ทุนที่ออกและชำระแล้ว,รวมส่ วนของธนาคาร,รวมส่ วนของธนาคาร,EQUITY_PARENT,EQUITY_PARENT,1.0,586924536.0,581146308.0,518595104.0,511915552.0
KBANK,1Q26_KBank_unreviewed-T.pdf,BS,thousand,2,ทุนที่ออกและชำระแล้ว,ส่วนได้เสี ยทีไม่มีอาํ นาจควบคุม,ส่วนได้เสี ยทีไม่มีอาํ นาจควบคุม,NCI,NCI,1.0,88406329.0,92621780.0,,
KBANK,1Q26_KBank_unreviewed-T.pdf,BS,thousand,2,ทุนที่ออกและชำระแล้ว,รวมส่ วนของเจ้าของ,รวมส่ วนของเจ้าของ,TOTAL_EQUITY,TOTAL_EQUITY,1.0,675330865.0,673768088.0,518595104.0,511915552.0
KBANK,1Q26_KBank_unreviewed-T.pdf,BS,thousand,2,ทุนที่ออกและชำระแล้ว,รวมหนีสิ นและส่วนของเจ้าของ,รวมหนีสิ นและส่วนของเจ้าของ,TOTAL_LIAB_EQUITY,TOTAL_LIAB_EQUITY,1.0,4539958494.0,4558618074.0,3792571947.0,3759113432.0
KBANK,1Q26_KBank_unreviewed-T.pdf,BS,thousand,2,ทุนที่ออกและชำระแล้ว,หน้า,ทุนที่ออกและชำระแล้ว หน้า,SHARE_CAPITAL,SHARE_CAPITAL,0.917,1.0,,,
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,ไตรมาส,ไตรมาส,,,0.545,69.0,68.0,69.0,68.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,รายได้ดอกเบีย,รายได้ดอกเบีย,FINANCE_INCOME,FINANCE_INCOME,1.0,40457787.0,44962716.0,32917671.0,37676883.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,ค่าใช้จ่ายดอกเบีย,ค่าใช้จ่ายดอกเบีย,INTEREST_EXPENSE,INTEREST_EXPENSE,1.0,8500152.0,9537302.0,7909219.0,8797054.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,รายได้ดอกเบียสุ ทธิ,รายได้ดอกเบียสุ ทธิ,NET_INTEREST_INCOME,NET_INTEREST_INCOME,1.0,31957635.0,35425414.0,25008452.0,28879829.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,รายได้ค่าธรรมเนี ยมและบริ การ,รายได้ค่าธรรมเนี ยมและบริ การ,FEE_INCOME,FEE_INCOME,1.0,15893540.0,13498712.0,14414991.0,12516293.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,ค่าใช้จ่ายค่าธรรมเนี ยมและบริ การ,ค่าใช้จ่ายค่าธรรมเนี ยมและบริ การ,FEE_EXPENSE,FEE_EXPENSE,1.0,5906959.0,5065919.0,5789091.0,4962489.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,รายได้ค่าธรรมเนี ยมและบริ การสุ ทธิ,รายได้ค่าธรรมเนี ยมและบริ การสุ ทธิ,NET_FEE_INCOME,NET_FEE_INCOME,1.0,9986581.0,8432793.0,8625900.0,7553804.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,ผ่านกําไรหรื อขาดทุน,กําไรสุ ทธิ จากเครื องมือทางการเงินทีวัดมูลค่าด้วยมูลค่ายุติธรรม ผ่านกําไรหรื อขาดทุน,FVTPL_GAIN,FVTPL_GAIN,1.0,3131309.0,4150357.0,3424690.0,3082009.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,กําไรสุ ทธิ จากเงินลงทุน,กําไรสุ ทธิ จากเงินลงทุน,INVESTMENT_GAIN,INVESTMENT_GAIN,1.0,461561.0,210458.0,236687.0,218991.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,ส่ วนแบ่งกําไรจากเงินลงทุนตามวิธีส่วนได้เสี ย,ส่ วนแบ่งกําไรจากเงินลงทุนตามวิธีส่วนได้เสี ย,SHARE_OF_PROFIT_ASSOCIATE,SHARE_OF_PROFIT_ASSOCIATE,1.0,316334.0,175648.0,,
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,รายได้เงินปั นผล,รายได้เงินปั นผล,DIVIDEND_INCOME,DIVIDEND_INCOME,1.0,1096762.0,972586.0,1437029.0,1240875.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,ผลการดําเนิ นงานการบริ การประกันภัย,ผลการดําเนิ นงานการบริ การประกันภัย,INSURANCE_SERVICE_RESULT,INSURANCE_SERVICE_RESULT,1.0,3927387.0,3116538.0,,
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,รายได้จากค่าชดเชยมูลค่าเงินลงทุน,รายได้จากค่าชดเชยมูลค่าเงินลงทุน,INVESTMENT_COMPENSATION_INCOME,INVESTMENT_COMPENSATION_INCOME,1.0,1455404.0,,,
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,รายได้จากการดําเนิ นงานอืน ๆ,รายได้จากการดําเนิ นงานอืน ๆ,,,0.828,840838.0,574267.0,1248469.0,930989.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,รวมรายได้จากการดําเนิ นงาน,รวมรายได้จากการดําเนิ นงาน,TOTAL_OPERATING_INCOME,TOTAL_OPERATING_INCOME,1.0,53173811.0,53058061.0,39981227.0,41906497.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,ค่าใช้จ่ายทางการเงินจากการประกันภัยสุ ทธิ,ค่าใช้จ่ายทางการเงินจากการประกันภัยสุ ทธิ,INSURANCE_FINANCE_EXPENSE,INSURANCE_FINANCE_EXPENSE,1.0,3652310.0,3955332.0,,
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,รวมรายได้จากการดําเนิ นงานสุ ทธิ,รวมรายได้จากการดําเนิ นงานสุ ทธิ,TOTAL_OPERATING_INCOME_NET,TOTAL_OPERATING_INCOME_NET,1.0,49521501.0,49102729.0,39981227.0,41906497.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,ค่าใช้จ่ายเกียวกับพนักงาน,ค่าใช้จ่ายเกียวกับพนักงาน,EMPLOYEE_EXPENSE,EMPLOYEE_EXPENSE,1.0,9746365.0,10540897.0,6467431.0,7127994.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,ค่าตอบแทนกรรมการ,ค่าตอบแทนกรรมการ,DIRECTOR_REMUNERATION,DIRECTOR_REMUNERATION,1.0,26706.0,27105.0,13550.0,12890.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,ค่าใช้จ่ายเกียวกับอาคาร สถานทีและอุปกรณ์,ค่าใช้จ่ายเกียวกับอาคาร สถานทีและอุปกรณ์,PREMISES_EQUIPMENT_EXPENSE,PREMISES_EQUIPMENT_EXPENSE,1.0,2718772.0,2781956.0,3158548.0,3207160.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,ค่าภาษีอากร,ค่าภาษีอากร,,,0.545,1336322.0,1477708.0,1264578.0,1416191.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,รวมค่าใช้จ่ายจากการดําเนิ นงานอืน ๆ,รวมค่าใช้จ่ายจากการดําเนิ นงานอืน ๆ,TOTAL_OTHER_OPERATING_EXPENSES,TOTAL_OTHER_OPERATING_EXPENSES,1.0,19279145.0,20051890.0,16009084.0,16865468.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,ผลขาดทุนด้านเครดิตทีคาดว่าจะเกิดขึน,ผลขาดทุนด้านเครดิตทีคาดว่าจะเกิดขึน,ECL,ECL,1.0,9823108.0,9818186.0,9391333.0,9246258.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,กําไรจากการดําเนิ นงานก่อนภาษีเงินได้,กําไรจากการดําเนิ นงานก่อนภาษีเงินได้,,,0.733,20419248.0,19232653.0,14580810.0,15794771.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,ภาษีเงินได้,ภาษีเงินได้,,,0.714,3918032.0,3976533.0,2659727.0,2950061.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,,กําไรสุ ทธิ,กําไรสุ ทธิ,NET_PROFIT,NET_PROFIT,1.0,16501216.0,15256120.0,11921083.0,12844710.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,กำไรขาดทุนเบ็ดเสร็จอื่น,ด้วยมูลค่ายุติธรรมผ่านกําไรขาดทุนเบ็ดเสร็ จอืน,กําไร (ขาดทุน) จากการวัดมูลค่าเงินลงทุนในตราสารหนี ด้วยมูลค่ายุติธรรมผ่านกําไรขาดทุนเบ็ดเสร็ จอืน,OCI_FVOCI_DEBT,OCI_FVOCI_DEBT,1.0,-55848053.0,12998347.0,-7290161.0,3307461.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,กำไรขาดทุนเบ็ดเสร็จอื่น,การป้ องกันความเสี ยงในกระแสเงินสด,กําไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื องมือทีใช้สาํ หรับ การป้ องกันความเสี ยงในกระแสเงินสด,OCI_CASHFLOW_HEDGE,OCI_CASHFLOW_HEDGE,1.0,-1025082.0,-413988.0,62032.0,-845347.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,กำไรขาดทุนเบ็ดเสร็จอื่น,กําไร (ขาดทุน) จากการแปลงค่างบการเงินจากการดําเนิ นงานในต่างประเทศ,กําไร (ขาดทุน) จากการแปลงค่างบการเงินจากการดําเนิ นงานในต่างประเทศ,OCI_FX_TRANSLATION,OCI_FX_TRANSLATION,1.0,98059.0,-181601.0,25034.0,-39974.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,กำไรขาดทุนเบ็ดเสร็จอื่น,รายได้ (ค่าใช้จ่าย) ทางการเงินจากสัญญาประกันภัย,รายได้ (ค่าใช้จ่าย) ทางการเงินจากสัญญาประกันภัย,,,0.766,34413535.0,-9101400.0,,
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,กำไรขาดทุนเบ็ดเสร็จอื่น,ภาษีเงินได้เกียวกับองค์ประกอบของกําไรขาดทุนเบ็ดเสร็ จอืน,ภาษีเงินได้เกียวกับองค์ประกอบของกําไรขาดทุนเบ็ดเสร็ จอืน,,,0.63,4512949.0,-739026.0,1440619.0,-484428.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,กำไรขาดทุนเบ็ดเสร็จอื่น,การเปลียนแปลงในส่ วนเกินทุนจากการตีราคาสิ นทรัพย์,การเปลียนแปลงในส่ วนเกินทุนจากการตีราคาสิ นทรัพย์,,,0.636,,2639705.0,,2639705.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,กำไรขาดทุนเบ็ดเสร็จอื่น,มูลค่ายุติธรรมผ่านกําไรขาดทุนเบ็ดเสร็ จอืน,กําไร (ขาดทุน) จากเงินลงทุนในตราสารทุนทีกําหนดให้วดั มูลค่าด้วย มูลค่ายุติธรรมผ่านกําไรขาดทุนเบ็ดเสร็ จอืน,OCI_FVOCI_EQUITY,OCI_FVOCI_EQUITY,1.0,1959855.0,-5004940.0,-301752.0,44273.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,กำไรขาดทุนเบ็ดเสร็จอื่น,สําหรับโครงการผลประโยชน์ของพนักงาน,กําไร (ขาดทุน) จากการประมาณการตามหลักคณิ ตศาสตร์ ประกันภัย สําหรับโครงการผลประโยชน์ของพนักงาน,ACTUARIAL_GAIN,ACTUARIAL_GAIN,1.0,2052716.0,-646310.0,2053782.0,-638878.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,กำไรขาดทุนเบ็ดเสร็จอื่น,ภาษีเงินได้เกียวกับองค์ประกอบของกําไรขาดทุนเบ็ดเสร็ จอืน,ภาษีเงินได้เกียวกับองค์ประกอบของกําไรขาดทุนเบ็ดเสร็ จอืน,,,0.63,-806530.0,468479.0,-350406.0,-409020.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,กำไรขาดทุนเบ็ดเสร็จอื่น,รวมกําไรขาดทุนเบ็ดเสร็ จอืนสุ ทธิ,รวมกําไรขาดทุนเบ็ดเสร็ จอืนสุ ทธิ,OCI_TOTAL,OCI_TOTAL,1.0,-14642551.0,19266.0,-4360852.0,3573792.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,กำไรขาดทุนเบ็ดเสร็จอื่น,กําไรขาดทุนเบ็ดเสร็ จรวม,กําไรขาดทุนเบ็ดเสร็ จรวม,TOTAL_COMPREHENSIVE_INCOME,TOTAL_COMPREHENSIVE_INCOME,1.0,1858665.0,15275386.0,7560231.0,16418502.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,กำไรขาดทุนเบ็ดเสร็จอื่น,ส่ วนทีเป็ นของธนาคาร,ส่ วนทีเป็ นของธนาคาร,,,0.769,14667406.0,13791451.0,11921083.0,12844710.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,กำไรขาดทุนเบ็ดเสร็จอื่น,ส่ วนทีเป็ นของส่ วนได้เสี ยทีไม่มีอาํ นาจควบคุม,กำไรขาดทุนเบ็ดเสร็จอื่น ส่ วนทีเป็ นของส่ วนได้เสี ยทีไม่มีอาํ นาจควบคุม,TCI_ATTRIB_NCI,TCI_ATTRIB_NCI,0.902,1833810.0,1464669.0,,
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม,ส่ วนทีเป็ นของธนาคาร,ส่ วนทีเป็ นของธนาคาร,,,0.882,6474405.0,15321312.0,7560231.0,16418502.0
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม,ส่ วนทีเป็ นของส่ วนได้เสี ยทีไม่มีอาํ นาจควบคุม,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม ส่ วนทีเป็ นของส่ วนได้เสี ยทีไม่มีอาํ นาจควบคุม,TCI_ATTRIB_NCI,TCI_ATTRIB_NCI,1.0,-4615740.0,-45926.0,,
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม,กําไรต่อหุ ้นขันพืนฐาน (บาท),กําไรต่อหุ ้นขันพืนฐาน (บาท),EPS,EPS,1.0,6.24,5.67,5.07,5.27
KBANK,1Q26_KBank_unreviewed-T.pdf,IS,thousand,3,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม,จํานวนหุ ้นสามัญถัวเฉลียถ่วงนําหนัก (พันหุ ้น),จํานวนหุ ้นสามัญถัวเฉลียถ่วงนําหนัก (พันหุ ้น),WEIGHTED_AVG_SHARES,WEIGHTED_AVG_SHARES,0.958,2352196.0,2369328.0,2352196.0,2369328.0
SCB,1q26-financial-statement-note-th_SCB.pdf,SE,thousand,"9,10,11,12",งบรวม+งบเฉพาะกิจการ,ยอดคงเหลือ ณ วันที่ 1 มกราคม 2569,ยอดคงเหลือ ณ วันที่ 1 มกราคม,SE_OPENING,SE_OPENING,1.0,445766212.0,438207512.0,444000714.0,435718364.0
SCB,1q26-financial-statement-note-th_SCB.pdf,SE,thousand,"9,10,11,12",งบรวม+งบเฉพาะกิจการ,เงินปันผลจ่าย 12,เงินปันผลจ่าย 12,SE_DIVIDEND,SE_DIVIDEND,1.0,-30014867.0,-32190350.0,-30014867.0,-32190350.0
SCB,1q26-financial-statement-note-th_SCB.pdf,SE,thousand,"9,10,11,12",งบรวม+งบเฉพาะกิจการ,รวมรายการกับผู้ถือหุ้นที่บันทึกโดยตรงเข้ าส่ วนของเจ้ าของ,รวมรายการกับผู้ถือหุ้นที่บันทึกโดยตรงเข้ าส่ วนของเจ้ าของ,SE_SHAREHOLDER_TXN_TOTAL,SE_SHAREHOLDER_TXN_TOTAL,1.0,-30014867.0,-32190350.0,-30014867.0,-32190350.0
SCB,1q26-financial-statement-note-th_SCB.pdf,SE,thousand,"9,10,11,12",งบรวม+งบเฉพาะกิจการ,กาไรสุทธิ,กาไรสุทธิ,NET_PROFIT,NET_PROFIT,1.0,10870703.0,12263524.0,10125326.0,11631724.0
SCB,1q26-financial-statement-note-th_SCB.pdf,SE,thousand,"9,10,11,12",งบรวม+งบเฉพาะกิจการ,กาไรขาดทุนเบ็ดเสร็ จอื่น,กาไรขาดทุนเบ็ดเสร็ จอื่น,SE_OCI,SE_OCI,1.0,-3801911.0,1011918.0,-4237636.0,1026138.0
SCB,1q26-financial-statement-note-th_SCB.pdf,SE,thousand,"9,10,11,12",งบรวม+งบเฉพาะกิจการ,รวมกาไรขาดทุนเบ็ดเสร็จสาหรับงวด,รวมกาไรขาดทุนเบ็ดเสร็จสาหรับงวด,SE_TCI,SE_TCI,1.0,7068792.0,13275442.0,5887690.0,12657862.0
